Gene	WT_rep4
Os01g0564300	174
Os01g0564400	652
Os01g0564532	0
Os01g0564600	0
Os01g0564950	0
Os01g0565600	1810
Os01g0565800	3
Os01g0565900	505
Os01g0566000	1
Os01g0566050	41
Os01g0566100	23
Os01g0566200	8
Os01g0566500	0
Os01g0566800	1602
Os01g0566900	6299
Os01g0567200	0
Os01g0567400	755
Os01g0567500	0
Os01g0567533	0
Os01g0567600	0
Os01g0568400	0
Os01g0568800	0
Os01g0568950	0
Os01g0569200	0
Os01g0569800	0
Os01g0570500	3660
Os01g0570601	1
Os01g0570700	1216
Os01g0570800	1875
Os01g0571000	306
Os01g0571100	0
Os01g0571133	0
Os01g0571166	12
Os01g0571200	398
Os01g0571300	6
Os01g0571500	0
Os01g0571700	614
Os01g0571766	78
Os01g0571800	1
Os01g0572100	214
Os01g0572200	4
Os01g0572300	210
Os01g0572700	222
Os01g0572966	0
Os01g0574400	198
Os01g0574451	0
Os01g0574500	1134
Os01g0574550	0
Os01g0574600	449
Os01g0574800	1021
Os01g0575000	3660
Os01g0575200	62
Os01g0575400	0
Os01g0575500	1615
Os01g0575701	0
Os01g0575801	11
Os01g0575901	0
Os01g0576000	29
Os01g0576050	11
Os01g0576100	0
Os01g0577300	0
Os01g0577450	12
Os01g0577600	3
Os01g0578000	509
Os01g0578200	0
Os01g0578500	82
Os01g0578700	510
Os01g0578800	0
Os01g0579000	0
Os01g0579600	82
Os01g0579800	60
Os01g0579900	829
Os01g0580000	1263
Os01g0580100	79
Os01g0580150	0
Os01g0580200	8
Os01g0580300	201
Os01g0580400	0
Os01g0580500	0
Os01g0580800	1114
Os01g0581300	5427
Os01g0581400	775
Os01g0581800	3
Os01g0581900	128
Os01g0582400	991
Os01g0582600	2020
Os01g0583100	5376
Os01g0583200	96
Os01g0583300	9
Os01g0583525	0
Os01g0583600	7
Os01g0583700	0
Os01g0583900	0
Os01g0584032	2
Os01g0584100	2
Os01g0584200	0
Os01g0584250	34
Os01g0584300	186
Os01g0584800	148
Os01g0584900	166
Os01g0585100	1217
Os01g0585200	3
Os01g0585300	72048
Os01g0585400	10
Os01g0585600	54
Os01g0585650	2
Os01g0585700	3014
Os01g0586000	0
Os01g0586450	0
Os01g0586600	729
Os01g0586800	0
Os01g0586801	0
Os01g0587000	2167
Os01g0587150	0
Os01g0587300	28
Os01g0587400	71
Os01g0587500	0
Os01g0587900	0
Os01g0588000	0
Os01g0588100	1
Os01g0588200	16
Os01g0588300	0
Os01g0588400	10
Os01g0588500	217
Os01g0588550	0
Os01g0588600	0
Os01g0588700	933
Os01g0588800	1058
Os01g0588900	26915
Os01g0589000	2325
Os01g0589100	153
Os01g0589200	120
Os01g0589300	1392
Os01g0589400	38
Os01g0589500	2007
Os01g0589700	277
Os01g0589800	3279
Os01g0589900	14
Os01g0590100	0
Os01g0590200	385
Os01g0590300	5
Os01g0590700	128
Os01g0590800	0
Os01g0590900	2026
Os01g0591000	1028
Os01g0591250	0
Os01g0591300	2412
Os01g0592500	0
Os01g0592900	87
Os01g0593000	742
Os01g0593100	1
Os01g0593200	220
Os01g0593500	23
Os01g0593600	480
Os01g0593700	0
Os01g0593900	0
Os01g0594300	2
Os01g0594500	0
Os01g0594600	0
Os01g0594650	0
Os01g0594800	255
Os01g0594900	0
Os01g0595001	0
Os01g0595100	875
Os01g0595201	0
Os01g0595300	214
Os01g0595400	1470
Os01g0595600	160
Os01g0595725	1
Os01g0595800	0
Os01g0595900	0
Os01g0596001	0
Os01g0596100	0
Os01g0596201	0
Os01g0596300	0
Os01g0596425	0
Os01g0596500	0
Os01g0596600	0
Os01g0596700	0
Os01g0597400	0
Os01g0597600	12
Os01g0597701	0
Os01g0597800	1
Os01g0598000	2
Os01g0598200	3
Os01g0598400	66
Os01g0598600	186
Os01g0598900	0
Os01g0599550	1471
Os01g0599900	0
Os01g0600000	793
Os01g0600200	1403
Os01g0600300	785
Os01g0600400	273
Os01g0600500	921
Os01g0600900	350987
Os01g0601000	371
Os01g0601200	2
Os01g0601625	180
Os01g0601651	1
Os01g0601675	0
Os01g0601700	33
Os01g0602200	0
Os01g0602400	2
Os01g0602433	0
Os01g0602466	287
Os01g0602500	0
Os01g0602600	0
Os01g0602800	269
Os01g0603000	638
Os01g0603100	8
Os01g0603200	1
Os01g0603300	2986
Os01g0603500	189
Os01g0603700	32
Os01g0603800	57
Os01g0604000	16
Os01g0604100	143
Os01g0604150	0
Os01g0604500	338
Os01g0604550	16
Os01g0604600	90
Os01g0604700	1066
Os01g0604900	0
Os01g0605000	9
Os01g0605100	0
Os01g0605300	3
Os01g0605400	0
Os01g0605500	2
Os01g0605650	468
Os01g0605700	96
Os01g0606000	0
Os01g0606050	105
Os01g0606133	0
Os01g0606166	0
Os01g0606200	0
Os01g0606400	443
Os01g0606900	18
Os01g0607000	0
Os01g0607100	5
Os01g0607200	66
Os01g0607250	0
Os01g0607300	36
Os01g0607400	4721
Os01g0607600	23
Os01g0607800	253
Os01g0607900	57
Os01g0608000	0
Os01g0608101	0
Os01g0608200	0
Os01g0608300	0
Os01g0608400	1
Os01g0608900	2
Os01g0609000	0
Os01g0609200	0
Os01g0609300	180
Os01g0609501	0
Os01g0609700	0
Os01g0609900	21
Os01g0610100	1970
Os01g0610300	1060
Os01g0610400	96
Os01g0610500	447
Os01g0610600	645
Os01g0610700	599
Os01g0610800	7
Os01g0611000	19
Os01g0611050	0
Os01g0611100	31
Os01g0611300	28
Os01g0611900	154
Os01g0611950	0
Os01g0612000	780
Os01g0612200	986
Os01g0612350	0
Os01g0612425	3
Os01g0612500	11
Os01g0612600	3707
Os01g0612700	117
Os01g0612750	0
Os01g0612800	292
Os01g0612900	922
Os01g0613100	0
Os01g0613300	541
Os01g0613500	0
Os01g0613800	655
Os01g0613900	927
Os01g0614300	2
Os01g0614400	0
Os01g0614500	766
Os01g0614700	20
Os01g0614750	0
Os01g0614900	1657
Os01g0615000	553
Os01g0615050	6
Os01g0615100	40
Os01g0615200	9
Os01g0615250	0
Os01g0615300	7
Os01g0615400	0
Os01g0615500	0
Os01g0615850	0
Os01g0616100	1577
Os01g0616300	1
Os01g0616333	0
Os01g0616366	0
Os01g0616400	680
Os01g0616500	187
Os01g0616600	19
Os01g0616800	132
Os01g0616900	0
Os01g0617200	0
Os01g0617500	1378
Os01g0617600	23
Os01g0617650	4
Os01g0617700	162
Os01g0617800	193
Os01g0617900	2120
Os01g0618000	21
Os01g0618100	359
Os01g0618200	367
Os01g0618300	0
Os01g0618400	790
Os01g0618500	598
Os01g0618700	31
Os01g0618800	11425
Os01g0618900	228
Os01g0619000	1060
Os01g0619800	146
Os01g0619900	403
Os01g0620100	339
Os01g0620301	229
Os01g0620400	2
Os01g0620800	2
Os01g0620900	27
Os01g0621200	16
Os01g0621300	1617
Os01g0621400	2
Os01g0621500	0
Os01g0621600	21
Os01g0621700	748
Os01g0621900	3351
Os01g0622000	0
Os01g0622033	56
Os01g0622066	0
Os01g0622100	0
Os01g0622300	556
Os01g0622400	0
Os01g0622500	246
Os01g0622600	941
Os01g0622700	3264
Os01g0622800	0
Os01g0622901	1
Os01g0623000	0
Os01g0623200	151
Os01g0623500	477
Os01g0623550	0
Os01g0623600	0
Os01g0623750	0
Os01g0623900	4
Os01g0624000	568
Os01g0624400	0
Os01g0624500	2709
Os01g0624700	6
Os01g0625200	183
Os01g0625300	145
Os01g0625900	17
Os01g0626100	79
Os01g0626200	846
Os01g0626300	474
Os01g0626400	9
Os01g0626500	230
Os01g0626900	2312
Os01g0627400	103
Os01g0627450	1
Os01g0627500	88
Os01g0627550	0
Os01g0627600	0
Os01g0627701	0
Os01g0627800	15
Os01g0627900	0
Os01g0627916	0
Os01g0627933	1709
Os01g0627967	0
Os01g0628000	0
Os01g0628700	1547
Os01g0628900	0
Os01g0628950	0
Os01g0629000	1
Os01g0629400	5354
Os01g0629500	0
Os01g0629600	15
Os01g0629750	1500
Os01g0629900	471
Os01g0630000	0
Os01g0630101	0
Os01g0630200	0
Os01g0630300	0
Os01g0630900	6
Os01g0631100	380
Os01g0631200	228
Os01g0631400	8
Os01g0631500	26
Os01g0631700	28
Os01g0631800	6
Os01g0631900	0
Os01g0632000	0
Os01g0632100	0
Os01g0632700	349
Os01g0633000	13720
Os01g0633100	1691
Os01g0633200	1926
Os01g0633400	292
Os01g0633500	0
Os01g0633900	49
Os01g0634300	120
Os01g0634500	0
Os01g0634600	0
Os01g0634900	1
Os01g0635000	0
Os01g0635200	423
Os01g0635400	99
Os01g0635550	396
Os01g0635600	1
Os01g0635800	0
Os01g0636400	1
Os01g0636500	1
Os01g0636600	100
Os01g0636700	1528
Os01g0637100	0
Os01g0637300	0
Os01g0637500	80
Os01g0637600	1135
Os01g0637666	0
Os01g0637800	3
Os01g0638000	0
Os01g0638600	132
Os01g0638800	0
Os01g0639100	1221
Os01g0639200	447
Os01g0639600	135
Os01g0639900	238053
Os01g0640000	0
Os01g0640100	0
Os01g0640200	0
Os01g0640400	0
Os01g0640600	0
Os01g0640700	324
Os01g0640800	600
Os01g0641000	975
Os01g0641100	525
Os01g0641700	2182
Os01g0641750	0
Os01g0641800	10
Os01g0642000	662
Os01g0642100	1229
Os01g0642200	15945
Os01g0642600	1
Os01g0642700	0
Os01g0642801	6
Os01g0642900	45
Os01g0643300	16
Os01g0643450	0
Os01g0643600	0
Os01g0643800	189
Os01g0643825	0
Os01g0643900	0
Os01g0644000	224
Os01g0644200	0
Os01g0644400	0
Os01g0644500	0
Os01g0644600	354
Os01g0644900	0
Os01g0645000	0
Os01g0645200	23356
Os01g0645400	2
Os01g0645650	0
Os01g0645900	28
Os01g0646000	6
Os01g0646300	5
Os01g0646700	1448
Os01g0646800	370
Os01g0647000	1689
Os01g0647100	0
Os01g0647150	0
Os01g0647200	17
Os01g0647700	255
Os01g0647800	151
Os01g0647850	414
Os01g0648000	3
Os01g0648225	0
Os01g0648500	391
Os01g0648600	43
Os01g0648700	4
Os01g0649000	197
Os01g0649100	1261
Os01g0649200	263
Os01g0649400	0
Os01g0649566	0
Os01g0649732	0
Os01g0649900	37
Os01g0649950	0
Os01g0650000	26
Os01g0650100	21
Os01g0650200	575
Os01g0650700	830
Os01g0650800	56
Os01g0650900	0
Os01g0650950	0
Os01g0651000	0
Os01g0651100	31
Os01g0651150	10
Os01g0651200	1
Os01g0651300	2
Os01g0651350	125
Os01g0651400	92
Os01g0651450	0
Os01g0651500	1
Os01g0651800	0
Os01g0651866	0
Os01g0651932	1
Os01g0652000	0
Os01g0652100	0
Os01g0652200	0
Os01g0652300	0
Os01g0652375	3
Os01g0652450	0
Os01g0652600	6872
Os01g0652700	5
Os01g0652800	2
Os01g0653100	0
Os01g0653200	0
Os01g0653300	0
Os01g0653350	0
Os01g0653500	0
Os01g0653601	0
Os01g0653700	421
Os01g0653800	1132
Os01g0654100	143
Os01g0654200	1015
Os01g0654300	413
Os01g0654400	0
Os01g0654450	1
Os01g0654500	2516
Os01g0654800	2
Os01g0654900	2
Os01g0655250	166
Os01g0655300	1081
Os01g0655400	2169
Os01g0655500	2158
Os01g0655800	2470
Os01g0656200	24
Os01g0656250	0
Os01g0656300	0
Os01g0656400	459
Os01g0656600	672
Os01g0656900	27
Os01g0657000	3
Os01g0657100	0
Os01g0657250	0
Os01g0657400	0
Os01g0657801	0
Os01g0658300	0
Os01g0658400	9315
Os01g0658500	1305
Os01g0658600	0
Os01g0658700	0
Os01g0658800	0
Os01g0658900	350
Os01g0659200	2929
Os01g0659800	44
Os01g0659900	20
Os01g0660000	0
Os01g0660100	0
Os01g0660200	499
Os01g0660300	145
Os01g0660400	0
Os01g0660450	0
Os01g0660500	0
Os01g0660550	496
Os01g0660700	0
Os01g0660800	3
Os01g0660900	414
Os01g0661000	65
Os01g0661200	0
Os01g0661400	81
Os01g0661500	1633
Os01g0661601	2094
Os01g0661650	7
Os01g0661700	0
Os01g0661750	0
Os01g0662300	3382
Os01g0662600	39579
Os01g0662700	1343
Os01g0662800	0
Os01g0663051	85
Os01g0663300	18
Os01g0663400	322
Os01g0663500	582
Os01g0663800	3147
Os01g0664000	1032
Os01g0664100	868
Os01g0664200	8
Os01g0664500	2103
Os01g0665200	955
Os01g0665250	0
Os01g0665300	1182
Os01g0665400	179
Os01g0665500	75
Os01g0665750	29
Os01g0665900	75
Os01g0666000	8
Os01g0666101	0
Os01g0666200	383
Os01g0666400	126
Os01g0666500	413
Os01g0666600	13812
Os01g0666800	812
Os01g0666950	711
Os01g0667000	0
Os01g0667100	296
Os01g0667200	219
Os01g0667400	0
Os01g0667550	3
Os01g0667600	81
Os01g0667700	1457
Os01g0667750	0
Os01g0667800	228
Os01g0667900	491
Os01g0668000	1847
Os01g0668100	1
Os01g0668200	6
Os01g0668300	308
Os01g0668400	30
Os01g0668500	0
Os01g0668600	81
Os01g0668700	101
Os01g0668901	27
Os01g0669100	600
Os01g0670100	14
Os01g0670500	5
Os01g0670600	0
Os01g0670800	710
Os01g0672100	1
Os01g0672166	9
Os01g0672201	19
Os01g0672300	1168
Os01g0672400	2094
Os01g0672500	553
Os01g0672700	562
Os01g0672800	155
Os01g0673300	279
Os01g0673400	0
Os01g0673500	1791
Os01g0673600	3016
Os01g0673700	121
Os01g0673800	1261
Os01g0673900	429
Os01g0674000	690
Os01g0674100	174
Os01g0674125	0
Os01g0674150	95
Os01g0674400	209
Os01g0674500	881
Os01g0674700	1599
Os01g0674800	404
Os01g0675000	50
Os01g0675100	11539
Os01g0675400	0
Os01g0675500	1060
Os01g0675700	2161
Os01g0675800	137
Os01g0675933	13
Os01g0676200	975
Os01g0676800	0
Os01g0676900	0
Os01g0677000	1
Os01g0677100	0
Os01g0677400	0
Os01g0677500	0
Os01g0677900	399
Os01g0678000	39
Os01g0678050	0
Os01g0678100	936
Os01g0678400	0
Os01g0678500	2119
Os01g0678600	6620
Os01g0678700	337
Os01g0678800	1
Os01g0679000	161
Os01g0679500	0
Os01g0679550	0
Os01g0679600	300
Os01g0679700	3273
Os01g0679900	967
Os01g0680000	0
Os01g0680100	1
Os01g0680200	1
Os01g0680400	1869
Os01g0680500	50
Os01g0680600	0
Os01g0680650	31
Os01g0680700	4916
Os01g0680900	92
Os01g0680950	0
Os01g0681000	36
Os01g0681050	0
Os01g0681100	0
Os01g0681150	0
Os01g0681200	177
Os01g0681332	0
Os01g0681400	584
Os01g0681600	845
Os01g0681650	7
Os01g0681700	148
Os01g0681800	243
Os01g0682001	26
Os01g0682200	353
Os01g0682500	12144
Os01g0682700	0
Os01g0683100	581
Os01g0683400	61
Os01g0683550	0
Os01g0683600	1922
Os01g0683700	1
Os01g0683800	0
Os01g0684200	1005
Os01g0684301	1
Os01g0684800	9
Os01g0684900	740
Os01g0685100	295
Os01g0685200	16
Os01g0685300	15
Os01g0685400	17
Os01g0685500	374
Os01g0685600	2
Os01g0685650	24
Os01g0685800	2
Os01g0685850	0
Os01g0685900	5
Os01g0686000	212
Os01g0686100	983
Os01g0686200	933
Os01g0686300	0
Os01g0686400	475
Os01g0686500	0
Os01g0686600	0
Os01g0686650	0
Os01g0686700	309
Os01g0686800	1160
Os01g0687150	17
Os01g0687300	896
Os01g0687400	220
Os01g0687450	0
Os01g0687500	315
Os01g0687600	251
Os01g0687700	463
Os01g0687800	8
Os01g0687850	0
Os01g0688000	7
Os01g0688200	78
Os01g0688300	1
Os01g0688600	288
Os01g0688700	0
Os01g0688900	3
Os01g0689000	74
Os01g0689451	3410
Os01g0689600	256
Os01g0689800	532
Os01g0689900	1316
Os01g0689975	0
Os01g0690200	56
Os01g0690333	0
Os01g0690600	38
Os01g0690800	555
Os01g0690900	20
Os01g0691000	20
Os01g0691050	32
Os01g0691100	3
Os01g0691200	0
Os01g0691300	0
Os01g0691400	15
Os01g0691500	1506
Os01g0691600	1901
Os01g0691700	1858
Os01g0692000	45
Os01g0692050	0
Os01g0692100	0
Os01g0692200	387
Os01g0692300	6290
Os01g0692400	12
Os01g0692500	0
Os01g0692600	20
Os01g0692700	2851
Os01g0693100	0
Os01g0693300	87
Os01g0693400	3561
Os01g0693466	0
Os01g0693532	0
Os01g0693700	8
Os01g0693800	1097
Os01g0693900	967
Os01g0694000	16
Os01g0694050	5
Os01g0694100	11
Os01g0694200	688
Os01g0694300	1195
Os01g0694400	75
Os01g0694500	0
Os01g0694800	63
Os01g0694900	319
Os01g0695100	2520
Os01g0695200	1027
Os01g0695300	12349
Os01g0695600	510
Os01g0695625	0
Os01g0695700	1714
Os01g0695800	191
Os01g0695900	0
Os01g0696000	721
Os01g0696100	0
Os01g0696500	2
Os01g0696600	0
Os01g0696701	15
Os01g0696800	95
Os01g0697100	119
Os01g0697250	0
Os01g0697400	0
Os01g0697700	0
Os01g0698000	222
Os01g0698100	2003
Os01g0698200	0
Os01g0698300	437
Os01g0698800	0
Os01g0698900	5
Os01g0699100	131
Os01g0699400	25
Os01g0699450	0
Os01g0699500	0
Os01g0699600	4
Os01g0699900	0
Os01g0699950	0
Os01g0700000	9343
Os01g0700100	16353
Os01g0700200	51
Os01g0700300	0
Os01g0700400	0
Os01g0700500	0
Os01g0700900	2
Os01g0701100	0
Os01g0701300	0
Os01g0701350	0
Os01g0701400	0
Os01g0701500	0
Os01g0701600	0
Os01g0701700	52
Os01g0701900	279
Os01g0702000	50
Os01g0702300	0
Os01g0702400	775
Os01g0702450	5
Os01g0702500	45
Os01g0702700	12
Os01g0702900	0
Os01g0703000	0
Os01g0703300	0
Os01g0703400	9100
Os01g0703600	0
Os01g0703800	4
Os01g0704000	0
Os01g0704100	64
Os01g0704200	332
Os01g0704300	1238
Os01g0704400	2031
Os01g0704700	2342
Os01g0705000	52
Os01g0705100	0
Os01g0705200	13
Os01g0705300	1678
Os01g0705400	3
Os01g0705500	373
Os01g0705700	6
Os01g0705750	0
Os01g0705800	0
Os01g0706000	700
Os01g0706100	14
Os01g0706200	3
Os01g0706266	0
Os01g0706332	0
Os01g0706400	785
Os01g0706500	24
Os01g0706600	36
Os01g0706700	681
Os01g0706800	165
Os01g0706900	1125
Os01g0707300	3244
Os01g0707500	48
Os01g0708000	1266
Os01g0708100	6
Os01g0708201	0
Os01g0708300	349
Os01g0708500	68
Os01g0708600	598
Os01g0708700	0
Os01g0708900	208
Os01g0709000	0
Os01g0709100	0
Os01g0709400	312
Os01g0709500	5414
Os01g0709750	3
Os01g0710000	1747
Os01g0710100	0
Os01g0710200	176
Os01g0710250	65
Os01g0710300	0
Os01g0710700	1394
Os01g0710800	874
Os01g0711000	158
Os01g0711050	0
Os01g0711100	933
Os01g0711200	64
Os01g0711400	130566
Os01g0711500	1335
Os01g0711600	271
Os01g0711800	0
Os01g0711900	0
Os01g0712500	2
Os01g0712501	3
Os01g0712600	0
Os01g0712700	1085
Os01g0712800	1
Os01g0713200	225
Os01g0713600	15
Os01g0713800	0
Os01g0713900	1
Os01g0714100	493
Os01g0714225	0
Os01g0714600	42
Os01g0714800	0
Os01g0714900	521
Os01g0715000	1314
Os01g0715100	0
Os01g0715201	0
Os01g0715400	1725
Os01g0715500	0
Os01g0715600	0
Os01g0715700	1
Os01g0715800	644
Os01g0715900	5
Os01g0716200	6
Os01g0716300	12
Os01g0716400	901
Os01g0716450	8
Os01g0716500	23
Os01g0716800	2269
Os01g0717000	922
Os01g0717301	0
Os01g0717400	471
Os01g0717501	0
Os01g0717601	5
Os01g0717650	14
Os01g0717700	1966
Os01g0718000	56
Os01g0718300	360
Os01g0718500	6
Os01g0718700	6
Os01g0718900	338
Os01g0719000	60
Os01g0719100	2395
Os01g0719125	0
Os01g0719150	0
Os01g0719200	0
Os01g0719300	27
Os01g0719350	0
Os01g0719400	33
Os01g0719600	45
Os01g0719700	5576
Os01g0719800	3320
Os01g0719900	4
Os01g0720000	0
Os01g0720300	739
Os01g0720400	2437
Os01g0720500	33931
Os01g0720600	1164
Os01g0720700	1790
Os01g0720800	73
Os01g0720801	25
Os01g0720900	0
Os01g0721000	662
Os01g0721100	337
Os01g0721200	3
Os01g0721300	22
Os01g0721400	59
Os01g0721500	183
Os01g0721700	131
Os01g0721800	0
Os01g0721900	1076
Os01g0722100	146
Os01g0722300	0
Os01g0722425	0
Os01g0722550	0
Os01g0722700	38
Os01g0722800	507
Os01g0723000	0
Os01g0723025	0
Os01g0723100	140
Os01g0723200	281
Os01g0723400	4134
Os01g0723500	0
Os01g0723600	24
Os01g0723700	30
Os01g0723800	564
Os01g0724400	0
Os01g0724450	11
Os01g0724500	253
Os01g0724700	19
Os01g0725000	176
Os01g0725400	20
Os01g0725600	527
Os01g0725800	11474
Os01g0725900	0
Os01g0726001	630
Os01g0726100	4
Os01g0726400	31
Os01g0726700	1
Os01g0727100	0
Os01g0727200	137
Os01g0727400	32
Os01g0727500	56
Os01g0727600	0
Os01g0727700	16
Os01g0727800	10
Os01g0727820	92
Os01g0727840	45
Os01g0727900	156
Os01g0728000	48
Os01g0728100	1
Os01g0728150	0
Os01g0728200	9
Os01g0728250	2
Os01g0728300	30
Os01g0728325	0
Os01g0728350	0
Os01g0728375	0
Os01g0728400	1364
Os01g0728700	0
Os01g0728900	227
Os01g0729100	278
Os01g0729200	365
Os01g0729400	0
Os01g0729500	55
Os01g0729600	0
Os01g0729700	0
Os01g0729900	255
Os01g0729950	1
Os01g0730100	5
Os01g0730200	580
Os01g0730300	2118
Os01g0730400	1
Os01g0730450	0
Os01g0730500	6526
Os01g0730600	0
Os01g0730700	11
Os01g0730800	2156
Os01g0730900	32
Os01g0731000	522
Os01g0731100	1055
Os01g0731150	0
Os01g0731201	162
Os01g0731600	0
Os01g0731700	0
Os01g0731800	43
Os01g0732000	392
Os01g0732100	285
Os01g0732200	1552
Os01g0732300	2
Os01g0732700	0
Os01g0732801	655
Os01g0733001	228
Os01g0733100	2
Os01g0733200	17
Os01g0733500	52
Os01g0733600	234
Os01g0733700	0
Os01g0733801	0
Os01g0734000	7
Os01g0734100	178
Os01g0734150	0
Os01g0734200	1
Os01g0734333	1
Os01g0734399	1
Os01g0734466	205
Os01g0734501	8
Os01g0734600	2707
Os01g0734800	480
Os01g0735300	10
Os01g0735450	0
Os01g0735500	17
Os01g0735900	9
Os01g0736000	1
Os01g0736100	3
Os01g0736300	3
Os01g0736400	128
Os01g0736450	0
Os01g0736500	2
Os01g0736551	52
Os01g0736600	0
Os01g0736900	4207
Os01g0737000	11
Os01g0737100	0
Os01g0737300	69
Os01g0737401	62
Os01g0737500	0
Os01g0737550	0
Os01g0737600	0
Os01g0737700	1
Os01g0737800	1602
Os01g0737900	215
Os01g0738000	177
Os01g0738100	3
Os01g0738300	0
Os01g0738400	0
Os01g0738500	342
Os01g0738600	1471
Os01g0738800	95
Os01g0738900	297
Os01g0739000	428
Os01g0739200	1364
Os01g0739300	266
Os01g0739400	496
Os01g0739500	778
Os01g0739700	8
Os01g0740000	0
Os01g0740150	0
Os01g0740300	499
Os01g0740350	32
Os01g0740400	5
Os01g0740500	262
Os01g0740600	170
Os01g0740650	195
Os01g0740651	4
Os01g0740700	8
Os01g0740800	0
Os01g0741200	10
Os01g0741250	0
Os01g0741300	0
Os01g0741900	392
Os01g0742000	67
Os01g0742100	33
Os01g0742200	1
Os01g0742250	0
Os01g0742300	0
Os01g0742350	1
Os01g0742400	106
Os01g0742500	3595
Os01g0742766	13
Os01g0743100	1
Os01g0743150	0
Os01g0743200	0
Os01g0743300	498
Os01g0743400	644
Os01g0743500	3
Os01g0743600	61
Os01g0743732	0
Os01g0743800	937
Os01g0744000	24
Os01g0744200	1
Os01g0744300	1895
Os01g0744350	1
Os01g0744400	56
Os01g0744550	0
Os01g0744700	1
Os01g0745000	0
Os01g0745300	616
Os01g0745400	0
Os01g0745700	3
Os01g0745850	0
Os01g0746000	0
Os01g0746200	309
Os01g0746400	88
Os01g0746700	7
Os01g0747300	372
Os01g0747400	557
Os01g0747451	0
Os01g0747500	104
Os01g0747600	23
Os01g0747700	1011
Os01g0747750	0
Os01g0747800	1345
Os01g0748000	87
Os01g0748100	178
Os01g0748150	0
Os01g0748200	85
Os01g0748300	0
Os01g0748500	0
Os01g0748600	1102
Os01g0748800	194
Os01g0748900	631
Os01g0748950	0
Os01g0749000	0
Os01g0749100	166
Os01g0749200	3584
Os01g0749300	409
Os01g0749400	1520
Os01g0749900	398
Os01g0750000	8
Os01g0750100	3009
Os01g0750300	3
Os01g0750400	0
Os01g0750500	62
Os01g0750600	30
Os01g0750666	0
Os01g0750800	1245
Os01g0750900	274
Os01g0751300	992
Os01g0751400	0
Os01g0751600	96
Os01g0752100	520
Os01g0752200	449
Os01g0752300	4
Os01g0752350	0
Os01g0752400	594
Os01g0752500	311
Os01g0752600	260
Os01g0752700	621
Os01g0752800	5084
Os01g0753000	1366
Os01g0753100	1707
Os01g0753150	20
Os01g0753200	391
Os01g0753300	0
Os01g0753400	0
Os01g0753500	895
Os01g0753800	0
Os01g0754000	12
Os01g0754100	262
Os01g0754200	1021
Os01g0754300	0
Os01g0754500	1252
Os01g0754700	15
Os01g0754800	0
Os01g0755100	501
Os01g0755500	2
Os01g0755550	0
Os01g0755600	5
Os01g0755700	34
Os01g0756000	0
Os01g0756101	0
Os01g0756200	0
Os01g0756300	0
Os01g0756400	1199
Os01g0756600	9
Os01g0756700	0
Os01g0756900	1
Os01g0757200	40
Os01g0757400	15
Os01g0757500	95
Os01g0757600	31
Os01g0757700	1606
Os01g0757800	289
Os01g0757900	24
Os01g0758000	0
Os01g0758200	2
Os01g0758300	0
Os01g0758350	0
Os01g0758400	2
Os01g0758450	0
Os01g0758500	15
Os01g0758900	1
Os01g0758950	0
Os01g0759000	5
Os01g0759100	0
Os01g0759200	18
Os01g0759400	240
Os01g0759550	0
Os01g0759700	1168
Os01g0759800	1
Os01g0759900	0
Os01g0760000	24
Os01g0760300	3
Os01g0760400	86
Os01g0760600	73
Os01g0760701	0
Os01g0760800	3
Os01g0760900	69
Os01g0761000	13861
Os01g0761100	399
Os01g0761300	1680
Os01g0761400	0
Os01g0761500	11
Os01g0761600	0
Os01g0761701	0
Os01g0761800	0
Os01g0761900	0
Os01g0762000	514
Os01g0762300	3048
Os01g0762400	34
Os01g0762500	0
Os01g0762601	0
Os01g0762900	36
Os01g0763000	184
Os01g0763100	65
Os01g0763200	487
Os01g0763300	1456
Os01g0763600	719
Os01g0763700	2137
Os01g0763750	652
Os01g0763800	1
Os01g0763850	0
Os01g0763900	10
Os01g0764000	22
Os01g0764050	0
Os01g0764200	0
Os01g0764300	129
Os01g0764400	1682
Os01g0764500	2634
Os01g0764600	2642
Os01g0764700	147
Os01g0764800	54
Os01g0764850	0
Os01g0764900	1948
Os01g0764950	7
Os01g0765000	69
Os01g0765200	65
Os01g0765300	709
Os01g0765400	25
Os01g0765500	0
Os01g0765600	0
Os01g0765900	0
Os01g0766000	1
Os01g0766101	0
Os01g0766200	724
Os01g0766300	149
Os01g0766400	10
Os01g0766600	461
Os01g0766900	150
Os01g0766966	86
Os01g0767000	1649
Os01g0767100	1400
Os01g0767600	2705
Os01g0767700	2229
Os01g0767900	1732
Os01g0767966	16
Os01g0768100	3
Os01g0768200	2323
Os01g0768300	4
Os01g0768333	2
Os01g0768600	330
Os01g0768700	134
Os01g0769000	998
Os01g0769200	0
Os01g0769366	0
Os01g0769700	56
Os01g0769900	612
Os01g0770000	435
Os01g0770100	121
Os01g0770200	303
Os01g0770400	3085
Os01g0770500	471
Os01g0770700	298
Os01g0770800	0
Os01g0771000	21
Os01g0771100	23
Os01g0771200	1039
Os01g0771300	204
Os01g0771350	125
Os01g0771400	0
Os01g0771900	532
Os01g0772000	492
Os01g0772100	17
Os01g0772150	176
Os01g0772200	1474
Os01g0772400	582
Os01g0772500	0
Os01g0772600	3534
Os01g0772700	869
Os01g0772800	1601
Os01g0772900	0
