Gene	EmBPOE4_rep3
Os03g0233251	0
Os03g0233300	0
Os03g0233500	907
Os03g0233700	11
Os03g0233750	0
Os03g0233800	17
Os03g0233900	0
Os03g0234000	0
Os03g0234100	0
Os03g0234200	2606
Os03g0234500	0
Os03g0234600	714
Os03g0234900	8
Os03g0235000	4
Os03g0235100	840
Os03g0235200	0
Os03g0235300	293
Os03g0235400	51
Os03g0235700	45
Os03g0235900	272
Os03g0236050	11
Os03g0236200	21
Os03g0236300	0
Os03g0236675	0
Os03g0236800	0
Os03g0236900	0
Os03g0236966	19
Os03g0236983	2
Os03g0237000	1849
Os03g0237100	27
Os03g0237201	0
Os03g0237250	0
Os03g0237267	0
Os03g0237401	0
Os03g0237500	90
Os03g0237600	490
Os03g0237900	192
Os03g0237950	23
Os03g0238000	49
Os03g0238300	803
Os03g0238600	574
Os03g0238700	11
Os03g0238750	0
Os03g0238800	938
Os03g0239000	31
Os03g0239200	955
Os03g0239300	523
Os03g0239400	728
Os03g0240400	120
Os03g0240500	634
Os03g0240600	4
Os03g0240700	1063
Os03g0240800	476
Os03g0240900	269
Os03g0241001	0
Os03g0241100	2135
Os03g0241200	636
Os03g0241300	0
Os03g0241400	0
Os03g0241600	2861
Os03g0241800	32
Os03g0241900	624
Os03g0242100	30
Os03g0242200	380
Os03g0242300	1665
Os03g0242900	189
Os03g0243100	426
Os03g0243200	0
Os03g0243250	0
Os03g0243300	3042
Os03g0243350	44
Os03g0243600	579
Os03g0243700	3
Os03g0243750	0
Os03g0243800	107
Os03g0243900	169
Os03g0243950	2
Os03g0244000	8201
Os03g0244200	330
Os03g0244333	0
Os03g0244466	0
Os03g0244600	0
Os03g0244650	0
Os03g0244700	15
Os03g0244750	0
Os03g0244950	1449
Os03g0245100	346
Os03g0245200	0
Os03g0245300	0
Os03g0245500	0
Os03g0245700	327
Os03g0245800	0
Os03g0245901	0
Os03g0246050	181
Os03g0246100	0
Os03g0246150	0
Os03g0246500	213
Os03g0246800	887
Os03g0246900	5
Os03g0247000	1381
Os03g0247100	919
Os03g0247200	145
Os03g0247300	0
Os03g0247400	0
Os03g0247600	156
Os03g0247750	0
Os03g0247900	314
Os03g0248000	1194
Os03g0248200	7
Os03g0248225	0
Os03g0248250	0
Os03g0248300	0
Os03g0248400	0
Os03g0248500	0
Os03g0248600	631
Os03g0249100	460
Os03g0249200	6124
Os03g0249300	300
Os03g0249400	138
Os03g0249500	489
Os03g0249700	7424
Os03g0249900	206
Os03g0250000	2640
Os03g0250200	16
Os03g0250301	0
Os03g0250400	6
Os03g0251000	50
Os03g0251350	16884
Os03g0251425	133
Os03g0251500	1285
Os03g0251600	7
Os03g0251700	26
Os03g0251800	116
Os03g0251950	0
Os03g0252100	1011
Os03g0252800	513
Os03g0252900	0
Os03g0253100	1064
Os03g0253200	1
Os03g0253500	428
Os03g0253600	175
Os03g0253800	147
Os03g0254000	173
Os03g0254200	3678
Os03g0254400	687
Os03g0254700	3782
Os03g0254800	2200
Os03g0254900	4089
Os03g0255000	1418
Os03g0255100	1040
Os03g0255200	313
Os03g0255400	532
Os03g0255500	7482
Os03g0255900	54
Os03g0256400	130
Os03g0256800	2
Os03g0257000	6
Os03g0257500	3
Os03g0257600	119
Os03g0257700	0
Os03g0257900	71
Os03g0258000	2
Os03g0258200	50
Os03g0258500	1
Os03g0258900	2
Os03g0259001	1
Os03g0259100	137
Os03g0259300	850
Os03g0259400	0
Os03g0259500	17
Os03g0259600	10
Os03g0259700	1045
Os03g0259900	929
Os03g0260000	0
Os03g0260100	0
Os03g0260266	0
Os03g0260432	0
Os03g0260600	1
Os03g0261100	2707
Os03g0261500	3715
Os03g0261800	4686
Os03g0261900	213
Os03g0261950	4
Os03g0262000	6
Os03g0262100	309
Os03g0262150	0
Os03g0262200	0
Os03g0262300	221
Os03g0262400	1839
Os03g0262500	525
Os03g0262700	450
Os03g0262900	581
Os03g0263000	3
Os03g0263300	0
Os03g0263350	0
Os03g0263400	1018
Os03g0263500	934
Os03g0263600	0
Os03g0263700	1251
Os03g0263800	2726
Os03g0263900	6369
Os03g0264000	115
Os03g0264075	17
Os03g0264150	38
Os03g0264300	0
Os03g0264400	429
Os03g0264600	2
Os03g0264700	253
Os03g0264800	4
Os03g0264950	0
Os03g0265001	118
Os03g0265100	4772
Os03g0265200	167
Os03g0265300	306
Os03g0265400	3418
Os03g0265500	1442
Os03g0265600	3857
Os03g0265666	9
Os03g0265700	1169
Os03g0265800	334
Os03g0265900	70
Os03g0266000	1037
Os03g0266100	717
Os03g0266200	428
Os03g0266300	279
Os03g0266700	683
Os03g0266800	508
Os03g0266900	85
Os03g0267000	32
Os03g0267100	13
Os03g0267200	0
Os03g0267300	59680
Os03g0267400	0
Os03g0267500	187
Os03g0267550	0
Os03g0267600	731
Os03g0267700	130
Os03g0267800	135
Os03g0267850	1
Os03g0268000	4503
Os03g0268100	756
Os03g0268200	12
Os03g0268250	0
Os03g0268300	2750
Os03g0268400	5
Os03g0268450	0
Os03g0268600	114
Os03g0268750	0
Os03g0268900	717
Os03g0269000	1057
Os03g0269100	2177
Os03g0269300	2
Os03g0269500	18
Os03g0269601	28
Os03g0269700	53
Os03g0269900	1133
Os03g0270000	207
Os03g0270200	1068
Os03g0270300	0
Os03g0270500	0
Os03g0270600	16
Os03g0270700	161
Os03g0270800	5
Os03g0270900	0
Os03g0271100	1312
Os03g0271200	102
Os03g0271300	0
Os03g0271350	0
Os03g0271400	269
Os03g0271500	881
Os03g0271600	754
Os03g0271800	0
Os03g0271900	0
Os03g0272300	671
Os03g0272400	1022
Os03g0272900	706
Os03g0273200	32
Os03g0273800	9411
Os03g0274000	3230
Os03g0274300	5058
Os03g0274400	14
Os03g0274700	152
Os03g0274800	97
Os03g0274950	0
Os03g0275100	0
Os03g0275300	44
Os03g0275400	0
Os03g0275450	47
Os03g0275500	3345
Os03g0275700	0
Os03g0275800	0
Os03g0275900	0
Os03g0275950	0
Os03g0276300	132
Os03g0276500	16629
Os03g0276600	140
Os03g0276700	90
Os03g0276800	0
Os03g0276850	0
Os03g0276900	715
Os03g0277000	7
Os03g0277100	3049
Os03g0277300	83
Os03g0277500	0
Os03g0277600	0
Os03g0277650	0
Os03g0277700	0
Os03g0277800	0
Os03g0278000	3574
Os03g0278200	153
Os03g0278250	0
Os03g0278300	575
Os03g0278333	0
Os03g0278366	15
Os03g0278400	262
Os03g0278500	0
Os03g0278566	381
Os03g0278700	373
Os03g0278800	102
Os03g0278900	130683
Os03g0279000	4253
Os03g0279200	430
Os03g0279400	170
Os03g0279500	0
Os03g0279600	185
Os03g0279700	2
Os03g0279816	7
Os03g0279832	1
Os03g0279900	505
Os03g0279950	1609
Os03g0280000	1929
Os03g0280400	15
Os03g0280700	130
Os03g0280750	5
Os03g0280800	17
Os03g0280900	0
Os03g0281000	5929
Os03g0281100	1
Os03g0281201	6
Os03g0281300	2
Os03g0281466	1
Os03g0281500	53
Os03g0281600	2574
Os03g0281800	26
Os03g0281900	5
Os03g0282100	0
Os03g0282166	0
Os03g0282232	60
Os03g0282300	8
Os03g0282700	0
Os03g0282800	1037
Os03g0282900	201
Os03g0283000	1
Os03g0283100	3824
Os03g0283200	72
Os03g0283300	1905
Os03g0283400	194
Os03g0283500	8
Os03g0283600	3638
Os03g0283650	0
Os03g0283750	1
Os03g0283800	314
Os03g0283850	2
Os03g0283900	32
Os03g0284000	68
Os03g0284100	4509
Os03g0284150	0
Os03g0284400	8488
Os03g0284500	1506
Os03g0284600	13955
Os03g0284650	0
Os03g0284700	2
Os03g0284800	106
Os03g0284900	742
Os03g0285100	303
Os03g0285133	0
Os03g0285200	118
Os03g0285300	81
Os03g0285700	8808
Os03g0285800	106
Os03g0285900	1296
Os03g0286100	0
Os03g0286200	760
Os03g0286300	1210
Os03g0286500	0
Os03g0286800	261
Os03g0286900	31
Os03g0287100	983
Os03g0287400	0
Os03g0287500	0
Os03g0287600	0
Os03g0287700	19
Os03g0287750	1
Os03g0287800	16
Os03g0287900	549
Os03g0288000	0
Os03g0288051	0
Os03g0288101	110
Os03g0288300	1453
Os03g0288400	119
Os03g0288500	118
Os03g0288600	535
Os03g0288700	713
Os03g0288800	87
Os03g0288900	23
Os03g0289100	627
Os03g0289200	575
Os03g0289300	22
Os03g0289350	0
Os03g0289400	881
Os03g0289800	11
Os03g0289850	0
Os03g0290300	24494
Os03g0290400	97
Os03g0290500	1332
Os03g0290900	7
Os03g0291200	1
Os03g0291500	14
Os03g0291700	1
Os03g0291800	627
Os03g0292100	941
Os03g0292200	2026
Os03g0292600	0
Os03g0292700	608
Os03g0292800	754
Os03g0292900	0
Os03g0293000	1006
Os03g0293100	18530
Os03g0293400	103
Os03g0293450	0
Os03g0293500	0
Os03g0293600	0
Os03g0293700	1
Os03g0293850	1229
Os03g0293900	122
Os03g0294032	22
Os03g0294100	95
Os03g0294200	301
Os03g0294600	10
Os03g0294650	2
Os03g0294700	96
Os03g0294800	525
Os03g0294900	1
Os03g0294975	0
Os03g0295300	56
Os03g0295400	181
Os03g0295500	1335
Os03g0295600	159
Os03g0295700	1330
Os03g0295800	3938
Os03g0295866	12
Os03g0295932	0
Os03g0296000	0
Os03g0296100	0
Os03g0296200	7
Os03g0296300	187
Os03g0296400	818
Os03g0296500	1
Os03g0296600	2
Os03g0296700	108
Os03g0296800	4574
Os03g0297000	972
Os03g0297100	943
Os03g0297300	593
Os03g0297400	433
Os03g0297600	828
Os03g0297700	220
Os03g0297800	2
Os03g0297850	0
Os03g0297900	0
Os03g0298100	2
Os03g0298300	999
Os03g0298400	1931
Os03g0298600	825
Os03g0298700	79
Os03g0298800	773
Os03g0298900	0
Os03g0299050	0
Os03g0299200	0
Os03g0299400	0
Os03g0299600	4311
Os03g0299700	780
Os03g0299800	88
Os03g0299900	1469
Os03g0300000	53
Os03g0300100	88
Os03g0300200	74
Os03g0300300	77
Os03g0300400	495
Os03g0300500	1
Os03g0300600	467
Os03g0300700	171
Os03g0300801	0
Os03g0300900	14
Os03g0301200	28
Os03g0301400	1248
Os03g0301500	0
Os03g0301550	0
Os03g0301600	3
Os03g0301700	1
Os03g0301800	18
Os03g0301900	1
Os03g0301950	2
Os03g0302000	234
Os03g0302200	575
Os03g0302500	651
Os03g0302700	170
Os03g0302800	17
Os03g0302850	0
Os03g0302900	16
Os03g0303100	2146
Os03g0304100	0
Os03g0304400	118
Os03g0304500	109
Os03g0304550	0
Os03g0304800	185
Os03g0305000	1482
Os03g0305050	2
Os03g0305100	47
Os03g0305150	0
Os03g0305200	44
Os03g0305400	14
Os03g0305500	255
Os03g0305550	0
Os03g0305600	161
Os03g0305700	148
Os03g0305800	0
Os03g0305950	2
Os03g0306100	0
Os03g0306200	720
Os03g0306302	5
Os03g0306400	2
Os03g0306700	13
Os03g0306800	19567
Os03g0306900	589
Os03g0307000	478
Os03g0307100	3008
Os03g0307200	14
Os03g0307300	0
Os03g0307333	34
Os03g0307400	150
Os03g0307500	165
Os03g0307600	0
Os03g0307700	0
Os03g0307800	661
Os03g0307900	4
Os03g0308000	1474
Os03g0308100	460
Os03g0308200	460
Os03g0308500	589
Os03g0308600	6
Os03g0308700	1
Os03g0308800	20553
Os03g0308850	12
Os03g0308900	1
Os03g0309000	504
Os03g0309200	1570
Os03g0309250	1
Os03g0309300	8
Os03g0309400	1
Os03g0309800	1587
Os03g0310000	6
Os03g0310400	454
Os03g0310500	608
Os03g0310600	0
Os03g0310666	78
Os03g0310701	273
Os03g0310800	7201
Os03g0310900	1
Os03g0311000	8
Os03g0311300	30175
Os03g0311401	13
Os03g0311600	23
Os03g0312100	0
Os03g0312300	0
Os03g0312350	0
Os03g0312500	0
Os03g0312600	366
Os03g0313000	1672
Os03g0313100	0
Os03g0313300	4
Os03g0313600	377
Os03g0313800	1427
Os03g0314100	1817
Os03g0314200	560
Os03g0314400	10
Os03g0314450	0
Os03g0314500	0
Os03g0314700	4495
Os03g0314750	0
Os03g0314800	1277
Os03g0315200	0
Os03g0315400	139
Os03g0315800	10069
Os03g0316200	534
Os03g0316900	914
Os03g0317000	1014
Os03g0317100	31
Os03g0317300	21
Os03g0317900	0
Os03g0318025	0
Os03g0318150	0
Os03g0318400	2
Os03g0318500	183
Os03g0318600	1614
Os03g0319000	6
Os03g0319050	0
Os03g0319100	1600
Os03g0319200	0
Os03g0319300	5851
Os03g0319400	25498
Os03g0320000	273
Os03g0320100	11
Os03g0320400	0
Os03g0320600	175
Os03g0320800	3
Os03g0320850	0
Os03g0320875	0
Os03g0320900	408
Os03g0321000	453
Os03g0321100	87
Os03g0321300	891
Os03g0321400	632
Os03g0321500	917
Os03g0321700	0
Os03g0321800	2
Os03g0321900	105
Os03g0322000	0
Os03g0322200	13
Os03g0322500	2851
Os03g0322600	2169
Os03g0322700	82
Os03g0322800	244
Os03g0322900	182
Os03g0323100	820
Os03g0323200	86872
Os03g0323350	38
Os03g0323500	207
Os03g0323600	1804
Os03g0323800	365
Os03g0323900	103
Os03g0324200	3
Os03g0324300	2974
Os03g0324600	14
Os03g0324700	41
Os03g0324800	443
Os03g0324900	89
Os03g0325000	0
Os03g0325133	0
Os03g0325400	61
Os03g0325500	898
Os03g0325600	0
Os03g0325900	0
Os03g0326000	85
Os03g0326100	19
Os03g0326200	5
Os03g0326300	221
Os03g0326350	0
Os03g0326500	14959
Os03g0326600	427
Os03g0327100	202
Os03g0327600	506
Os03g0327700	56
Os03g0327751	13
Os03g0327800	261
Os03g0327900	0
Os03g0328000	483
Os03g0328100	23
Os03g0328300	0
Os03g0328400	468
Os03g0328501	30
Os03g0328600	7
Os03g0328900	590
Os03g0329200	1
Os03g0329500	152
Os03g0329700	364
Os03g0329900	1343
Os03g0330000	153
Os03g0330200	1
Os03g0330300	698
Os03g0331600	7904
Os03g0331700	908
Os03g0331900	772
Os03g0332100	712
Os03g0332201	1
Os03g0332400	524
Os03g0332500	0
Os03g0332533	7
Os03g0332566	0
Os03g0332700	790
Os03g0332900	176
Os03g0333000	295
Os03g0333050	1
Os03g0333100	127
Os03g0333200	618
Os03g0333300	1241
Os03g0333400	41618
Os03g0333500	0
Os03g0333700	1068
Os03g0333800	1722
Os03g0334000	0
Os03g0334050	0
Os03g0334100	428
Os03g0334200	22
Os03g0334250	0
Os03g0334300	2
Os03g0334700	2599
Os03g0334800	854
Os03g0334951	0
Os03g0335100	0
Os03g0335200	0
Os03g0335300	4243
Os03g0335500	2
Os03g0335600	233
Os03g0336000	824
Os03g0336100	0
Os03g0336200	47
Os03g0336300	437
Os03g0336400	0
Os03g0336500	221
Os03g0336600	154
Os03g0336700	123
Os03g0336900	17
Os03g0337000	2
Os03g0337200	1146
Os03g0337500	943
Os03g0337550	0
Os03g0337600	6223
Os03g0337700	363
Os03g0337800	5059
Os03g0337900	609
Os03g0338000	9
Os03g0338100	0
Os03g0338200	225
Os03g0338400	0
Os03g0338600	0
Os03g0338700	0
Os03g0338800	1
Os03g0339100	1058
Os03g0339150	54
Os03g0339300	1
Os03g0339400	2
Os03g0339700	11
Os03g0339900	367
Os03g0340001	137
Os03g0340100	0
Os03g0340300	0
Os03g0340500	32
Os03g0340601	0
Os03g0340700	705
Os03g0340900	9618
Os03g0341000	16
Os03g0341100	681
Os03g0341200	244
Os03g0341300	2635
Os03g0341600	5
Os03g0342100	2
Os03g0342400	288
Os03g0342850	716
Os03g0342900	12132
Os03g0343225	0
Os03g0343300	73
Os03g0343400	3390
Os03g0343500	794
Os03g0343700	211
Os03g0343800	60
Os03g0343900	64253
Os03g0344100	915
Os03g0344232	7
Os03g0344300	681
Os03g0344400	0
Os03g0344650	30
Os03g0344700	3507
Os03g0344900	2288
Os03g0345100	101
Os03g0345200	1877
Os03g0345300	0
Os03g0345700	213
Os03g0345901	640
Os03g0346200	5
Os03g0346500	131
Os03g0346700	800
Os03g0346750	0
Os03g0346800	327
Os03g0346900	363
Os03g0347200	190
Os03g0347300	732
Os03g0347500	0
Os03g0347700	0
Os03g0347750	0
Os03g0347800	50
Os03g0347900	0
Os03g0348200	12417
Os03g0348500	67
Os03g0348800	767
Os03g0348900	19
Os03g0349000	392
Os03g0349200	23
Os03g0349400	0
Os03g0349600	870
Os03g0349700	0
Os03g0350100	154
Os03g0350300	309
Os03g0351100	5232
Os03g0351200	3204
Os03g0351300	2791
Os03g0351400	782
Os03g0351500	16023
Os03g0351700	24
Os03g0351800	3406
Os03g0352200	1295
Os03g0352300	192
Os03g0352400	1772
Os03g0352450	9
Os03g0352500	2268
Os03g0352700	0
Os03g0352800	208
Os03g0353000	203
Os03g0353300	0
Os03g0353333	0
Os03g0353400	4018
Os03g0353500	564
Os03g0353600	14
Os03g0353701	171
Os03g0353900	3
Os03g0354500	0
Os03g0355100	429
Os03g0355200	0
Os03g0355300	329
Os03g0355400	0
Os03g0355500	0
Os03g0355600	1576
Os03g0355700	69
Os03g0355800	198
Os03g0355900	8009
Os03g0356300	1377
Os03g0356400	664
Os03g0356414	43
Os03g0356470	0
Os03g0356484	476
Os03g0356498	34
Os03g0356526	74
Os03g0356540	0
Os03g0356582	428
Os03g0356596	1
Os03g0356638	408
Os03g0356652	773
Os03g0356700	1185
Os03g0356900	0
Os03g0357400	0
Os03g0357500	2
Os03g0358000	1604
Os03g0358100	1015
Os03g0358200	2
Os03g0358700	0
Os03g0358800	1
Os03g0358900	0
Os03g0358975	33
Os03g0359000	0
Os03g0359100	723
Os03g0359600	3
Os03g0359700	401
Os03g0360000	0
Os03g0360200	0
Os03g0360300	13
Os03g0360500	1470
Os03g0360600	34936
Os03g0360700	2237
Os03g0360750	0
Os03g0360800	12
Os03g0361100	0
Os03g0361500	21
Os03g0361600	0
Os03g0361700	0
Os03g0362032	0
Os03g0362200	138
Os03g0362500	0
Os03g0363100	0
Os03g0363200	36
Os03g0363400	94
Os03g0363500	4678
Os03g0363600	1
Os03g0363700	6
Os03g0363800	52
Os03g0363850	8
Os03g0363900	652
Os03g0363950	14
Os03g0364000	527
Os03g0364400	1373
Os03g0364500	134
Os03g0364700	642
Os03g0365000	0
Os03g0365200	1
Os03g0365250	9
Os03g0365700	0
Os03g0365800	0
Os03g0365850	0
Os03g0365900	0
Os03g0366000	39
Os03g0366100	0
Os03g0366200	1056
Os03g0366350	363
Os03g0366525	0
Os03g0366700	21
Os03g0366800	33
Os03g0366900	23
Os03g0367000	1091
Os03g0367101	337
Os03g0367150	495
Os03g0367200	14
Os03g0367800	160
Os03g0367900	1973
Os03g0368000	0
Os03g0368150	0
Os03g0368300	0
Os03g0368351	0
Os03g0368650	0
Os03g0368900	2
Os03g0368950	0
Os03g0369000	0
Os03g0369100	0
Os03g0369250	0
Os03g0369600	0
Os03g0369700	4
Os03g0369800	564
Os03g0370000	2398
Os03g0370200	50
Os03g0370250	220
Os03g0370400	62
Os03g0370500	2
Os03g0370600	25
Os03g0370800	130
Os03g0370900	492
Os03g0371000	5
Os03g0371300	99
Os03g0371350	275
Os03g0371400	782
Os03g0371600	0
Os03g0371800	0
Os03g0372500	292
Os03g0372600	14
Os03g0372650	0
Os03g0372700	179
Os03g0372900	3
Os03g0372950	136
Os03g0373100	0
Os03g0373300	0
Os03g0373500	1
Os03g0374100	900
Os03g0374400	304
Os03g0374500	0
Os03g0374551	0
Os03g0374575	873
Os03g0374600	179
Os03g0374900	0
Os03g0374901	3
Os03g0375200	2944
Os03g0375300	20
Os03g0375601	1
Os03g0375717	0
Os03g0375900	21
Os03g0375933	0
Os03g0375966	4
Os03g0376000	35
Os03g0376100	6091
Os03g0376350	0
Os03g0376600	155
Os03g0376701	0
Os03g0376800	1971
Os03g0376900	1354
Os03g0377100	0
Os03g0377201	0
Os03g0377300	184
Os03g0377500	225
Os03g0377600	14
Os03g0377700	143
Os03g0378000	544
Os03g0378200	486
Os03g0378832	0
Os03g0379100	205
Os03g0379200	0
Os03g0379300	367
Os03g0379400	96
Os03g0379500	4
Os03g0379650	0
Os03g0379700	0
Os03g0379801	0
Os03g0380700	0
Os03g0381000	0
Os03g0381100	18
Os03g0381200	1105
Os03g0381300	1342
Os03g0381500	186
Os03g0382100	11
Os03g0382350	6514
Os03g0383100	10
Os03g0383600	9
Os03g0383800	2574
Os03g0383900	9
Os03g0385100	0
Os03g0385301	1513
Os03g0385400	2484
Os03g0385900	810
Os03g0386000	807
Os03g0386500	141
Os03g0386600	8
Os03g0386700	4
Os03g0386800	27
Os03g0387000	439
Os03g0387100	999
Os03g0387300	24
Os03g0387500	119
Os03g0387800	65
Os03g0387850	9
Os03g0387900	36449
Os03g0388000	18
Os03g0388100	2358
Os03g0388300	0
Os03g0388366	0
Os03g0388500	505
Os03g0388600	0
Os03g0388650	0
Os03g0388800	16
Os03g0388900	6227
Os03g0389000	273
Os03g0389100	976
Os03g0389175	0
Os03g0389400	209
Os03g0389501	146
Os03g0389601	0
Os03g0389700	432
Os03g0389900	848
Os03g0390000	912
Os03g0390200	2017
Os03g0390400	1238
Os03g0390600	8171
Os03g0390633	0
Os03g0390700	1262
Os03g0390900	621
Os03g0391000	624
Os03g0391100	2
Os03g0391300	56
Os03g0391400	20
Os03g0391700	469
Os03g0392000	0
Os03g0392050	407
Os03g0392250	60
Os03g0392300	667
Os03g0392400	1780
Os03g0392600	0
Os03g0392833	0
Os03g0393100	0
Os03g0393300	0
Os03g0393350	0
Os03g0393375	0
Os03g0393700	277
Os03g0393900	0
Os03g0394900	15
Os03g0395000	87
Os03g0395100	109
Os03g0395200	0
Os03g0395300	240
Os03g0395600	2450
Os03g0395700	428
Os03g0395801	206
Os03g0395900	5364
Os03g0396000	5
Os03g0396100	8
Os03g0396200	0
Os03g0396500	0
Os03g0396900	50
Os03g0397300	218
Os03g0397400	206
Os03g0397500	0
Os03g0397550	0
Os03g0397600	3
Os03g0397700	879
Os03g0398250	26
Os03g0398366	0
Os03g0398600	383
Os03g0398900	0
Os03g0399000	0
Os03g0399400	5
Os03g0399532	1264
Os03g0399600	645
Os03g0399800	2098
Os03g0399900	12
Os03g0399950	0
Os03g0400000	0
Os03g0400200	16
Os03g0400600	436
Os03g0400700	231
Os03g0400800	1
Os03g0400901	8
Os03g0401100	3618
Os03g0401200	277
Os03g0401300	31
Os03g0401333	0
Os03g0401951	1
Os03g0402000	639
Os03g0402200	49
Os03g0402400	474
Os03g0402800	2014
Os03g0403100	106
Os03g0403251	0
Os03g0403400	0
Os03g0403501	0
Os03g0403600	0
Os03g0404500	15
Os03g0404800	0
Os03g0405000	622
Os03g0405100	834
Os03g0405500	81
Os03g0405550	0
Os03g0405900	384
Os03g0406100	1
Os03g0406200	278
Os03g0406900	39
Os03g0407000	1
Os03g0407050	155
Os03g0407100	381
Os03g0407400	8
Os03g0407900	7
Os03g0408101	0
Os03g0408300	2122
Os03g0408500	598
Os03g0408600	4
Os03g0409100	595
Os03g0409400	0
Os03g0409500	0
Os03g0409600	0
Os03g0410000	0
Os03g0410100	34
Os03g0410300	2384
Os03g0410700	903
Os03g0410900	57
Os03g0411000	602
Os03g0411100	1894
Os03g0411300	138
Os03g0411500	437
Os03g0411600	190
Os03g0411800	478
Os03g0411900	26
Os03g0412200	1149
Os03g0412300	106
Os03g0412400	29
Os03g0412800	2
Os03g0412850	0
Os03g0412900	415
Os03g0413000	5869
Os03g0413100	2244
Os03g0413250	5
Os03g0413400	287
Os03g0414100	0
Os03g0414200	0
Os03g0414400	1083
Os03g0414900	1
Os03g0415200	39
Os03g0415351	4
Os03g0415500	0
Os03g0415600	0
Os03g0415700	0
Os03g0415750	2
Os03g0416200	15
Os03g0416250	0
Os03g0416300	1
Os03g0416350	0
Os03g0416400	50
Os03g0416500	122
Os03g0417700	6
Os03g0417750	0
Os03g0417800	5
Os03g0417833	0
Os03g0417900	592
Os03g0418000	0
Os03g0418600	531
Os03g0418700	31
Os03g0418733	1
Os03g0418766	2
Os03g0418800	0
Os03g0419100	728
Os03g0419200	9
Os03g0419700	0
Os03g0421000	16
Os03g0421100	0
Os03g0421250	5
Os03g0421300	4
Os03g0421400	744
Os03g0421700	0
Os03g0421800	168
Os03g0422200	0
Os03g0422300	3
Os03g0422600	0
Os03g0422702	0
Os03g0422800	6
Os03g0422900	5
Os03g0423000	297
Os03g0423200	481
Os03g0423300	25
Os03g0423800	882
Os03g0423850	3453
Os03g0424000	106
Os03g0424200	295
Os03g0424300	0
Os03g0424500	1355
Os03g0424600	174
Os03g0424800	2160
Os03g0425000	636
Os03g0425100	181
Os03g0425200	4386
Os03g0425300	659
Os03g0425450	0
Os03g0425600	0
Os03g0425800	3073
Os03g0425900	0
Os03g0426300	0
Os03g0426350	1481
Os03g0426800	4334
Os03g0426900	4373
Os03g0427000	746
Os03g0427100	273
Os03g0427300	1
Os03g0427900	838
Os03g0428000	55
Os03g0428200	10
Os03g0428700	1
Os03g0428800	15642
Os03g0429000	541
Os03g0429800	1612
Os03g0429900	0
Os03g0430000	416
Os03g0430400	1135
Os03g0430500	0
Os03g0430575	0
Os03g0431100	2493
Os03g0431200	711
Os03g0431500	958
Os03g0431550	0
Os03g0431600	18
Os03g0431800	844
Os03g0432000	75
Os03g0432100	9
Os03g0432200	5
Os03g0432277	17
Os03g0432666	28
Os03g0432900	3817
Os03g0433200	47
Os03g0433733	0
Os03g0434400	0
Os03g0434800	1
Os03g0435200	17
Os03g0435300	0
Os03g0435550	0
Os03g0435800	0
Os03g0435900	0
Os03g0436100	0
Os03g0436300	64
Os03g0436400	0
Os03g0436500	0
Os03g0436600	0
Os03g0437100	0
Os03g0437200	0
Os03g0437500	0
Os03g0437600	98
Os03g0438000	144
Os03g0438100	3566
Os03g0438200	37
Os03g0438400	96
Os03g0438900	10
Os03g0439000	26
Os03g0439250	0
Os03g0439500	72
Os03g0439650	0
Os03g0439700	29797
Os03g0439800	4118
Os03g0439900	87
Os03g0440200	9
Os03g0440900	4246
Os03g0441000	129
Os03g0441050	0
Os03g0441101	120
Os03g0441400	31
Os03g0441500	645
Os03g0441601	336
Os03g0441700	0
Os03g0442800	1
Os03g0442900	4
Os03g0444900	157
Os03g0445700	26
Os03g0446200	0
Os03g0448200	0
Os03g0448500	453
Os03g0448600	139
Os03g0448700	1944
Os03g0448950	0
Os03g0449200	0
Os03g0452300	13710
Os03g0453301	0
Os03g0453800	481
Os03g0454100	2181
Os03g0454300	1397
Os03g0554900	904
Os03g0554950	9
Os03g0556200	189
Os03g0556500	0
Os03g0556600	18
Os03g0557900	15
Os03g0558400	1
Os03g0558600	0
Os03g0558700	72
Os03g0559700	1749
Os03g0559900	66
Os03g0560050	0
Os03g0560200	0
Os03g0561283	4
Os03g0561400	2
Os03g0562000	1982
Os03g0562200	200
Os03g0562400	0
Os03g0563100	152
Os03g0563200	53
Os03g0563300	12432
Os03g0563400	0
Os03g0563600	1
Os03g0564200	5
Os03g0564600	0
Os03g0564800	0
Os03g0565100	772
Os03g0565200	19564
Os03g0565300	287
Os03g0565500	512
Os03g0565600	283
Os03g0565825	0
Os03g0565900	0
Os03g0566500	10
Os03g0566600	1
Os03g0566700	0
Os03g0566800	643
Os03g0567100	16
Os03g0567600	29
Os03g0568000	0
Os03g0568400	0
Os03g0568500	224
Os03g0568550	0
Os03g0568600	1
Os03g0568800	1
Os03g0568850	0
Os03g0568900	1476
Os03g0569000	21
Os03g0569800	354
Os03g0569900	151
Os03g0570000	0
Os03g0570100	0
Os03g0570200	60
Os03g0570300	536
Os03g0570775	21
Os03g0570800	73
Os03g0571700	223
Os03g0571800	13
Os03g0571900	232
Os03g0572050	0
Os03g0572250	365
Os03g0572300	695
Os03g0572900	5515
Os03g0572925	19
Os03g0573001	1
Os03g0573117	0
Os03g0573500	0
Os03g0573600	0
Os03g0573750	393
Os03g0574300	88
Os03g0574600	202
Os03g0574900	1882
Os03g0575200	783
Os03g0575500	2484
Os03g0575700	692
